id,lat,lon,dia,diasd,mare,insSPA
04-2-019034,10.4429,278.181,29.0966,0.269271,0,0
04-2-019035,10.8217,277.811,12.1288,0.111668,0,0
04-2-019037,11.9906,270.423,20.7707,0.634247,0,0
04-2-019039,19.0375,359.157,10.0235,0.208959,0,0
04-2-019040,23.9518,354.417,17.1735,0.358375,1,0
04-2-019041,21.1513,278.756,20.9836,0.436655,0,0
04-2-019043,25.5998,273.647,19.5219,0.0796795,0,0
04-2-019047,25.0897,272.829,12.0444,0.241329,0,0
04-2-019048,21.569,272.133,26.617,0.365928,0,0
04-2-019049,30.6885,278.419,19.02,0.16149,1,0
04-2-019051,31.2778,285.02,23.4828,0.274699,1,0
04-2-019053,32.3909,282.617,25.3378,0.736252,1,0
04-2-019055,33.2459,276.823,16.5444,0.335919,0,0
04-2-019056,32.0613,274.804,12.7147,0.403793,0,0
04-2-019057,39.7569,276.501,12.699,0.201665,0,0
04-2-019058,39.649,275.645,12.2783,0.412874,0,0
04-2-019065,42.8643,281.651,14.7273,0.145444,1,0
04-2-019068,42.6363,278.216,20.6106,0.527071,0,0
04-2-019069,43.1251,278.021,15.3942,0.280228,0,0
04-2-019074,55.3427,332.145,12.8423,0.120761,1,0
04-2-019075,53.0747,330.01,10.5086,0.565884,0,0
04-2-019086,5.13123,286.875,24.8966,0.568618,0,0
04-2-019087,59.9765,310.376,11.7061,0.332414,0,0
04-3-001907,51.0262,276.225,22.9779,0.970399,0,0
04-3-001933,26.0057,280.691,10.7002,0.0901651,1,0
04-3-004313,40.1877,276.701,13.7234,0.202396,0,0
04-3-004314,34.6015,289.924,29.7096,0.50268,1,0
05-1-000000,-1.28065,288.85,13.3292,0.495747,0,0
05-1-000004,-0.754514,297.216,11.6958,0.133059,0,0
05-1-000005,-0.870132,302.535,16.01,0.19808,1,0
05-1-000007,-1.47036,330.79,17.9674,0.364731,1,0
05-1-000009,-1.36721,346.416,11.5757,0.284372,1,0
05-1-000010,-1.39755,346.759,11.4191,0.099622,1,0
05-1-000011,-0.692681,354.134,24.7479,0.608953,0,0
05-1-000015,-3.11385,308.287,24.2147,0.591675,1,0
05-1-000016,-1.65772,296.157,11.2295,0.227447,1,0
05-1-000017,-1.40801,290.769,10.7275,0.0671247,0,0
05-1-000018,-2.94369,290.68,21.7761,0.319742,0,0
05-1-000019,-2.9443,289.314,15.7955,0.293122,0,0
05-1-000021,-3.71505,275.386,27.2535,0.48785,0,0
05-1-000022,-3.45248,281.01,14.6472,0.511603,0,0
05-1-000023,-3.58932,288.873,10.2621,0.289256,0,0
05-1-000024,-3.67202,295.469,13.062,0.149087,0,0
05-1-000025,-3.65452,294.442,22.1096,0.309829,0,0
05-1-000026,-3.9429,297.165,28.8379,0.518806,1,0
05-1-000028,-3.37896,297.91,13.7998,0.337494,1,0
05-1-000033,-4.49627,315.65,19.2584,0.449071,1,0
05-1-000034,-3.01328,329.357,10.5218,0.0968116,1,0
05-1-000035,-4.46319,351.37,23.0609,0.471213,0,0
05-1-000036,-4.28111,352.084,16.7835,0.161918,0,0
05-1-000037,-4.73139,352.98,23.7943,0.678313,0,0
05-1-000038,-3.29336,354.76,27.1492,0.471409,0,0
05-1-000039,-3.21774,354.808,12.0848,0.163651,0,0
05-1-000040,-4.3266,358.24,26.9048,0.40306,0,0
05-1-000042,-5.0512,359.341,15.3496,0.191108,0,0
05-1-000043,-5.74915,359.727,10.7523,0.303086,0,0
05-1-000044,-5.44689,359.538,10.8868,0.550508,0,0
05-1-000047,-5.29456,355.982,17.7067,0.882654,0,0
05-1-000048,-5.40153,355.198,13.1825,0.642692,0,0
05-1-000049,-5.59644,353.085,10.0695,0.11159,0,0
05-1-000051,-5.80582,349.531,21.837,0.482256,1,0
05-1-000055,-5.21725,301.574,14.123,0.324333,1,0
05-1-000057,-4.54745,300.609,12.5707,0.624476,1,0
05-1-000058,-5.39402,288.675,14.6999,0.326127,0,0
05-1-000063,-7.01011,276.925,11.9362,0.163736,0,0
05-1-000066,-4.41887,273.024,12.0755,0.0950236,0,0
05-1-000068,-6.1367,294.916,14.1208,0.134228,0,0
05-1-000069,-7.33673,294.994,11.7569,0.254732,0,0
05-1-000070,-6.35379,295.123,11.112,0.221701,0,0
05-1-000071,-6.44537,296.71,16.7152,0.189547,0,0
05-1-000074,-6.73414,307.788,14.5449,0.311318,1,0
05-1-000075,-6.13096,309.089,19.9279,0.178969,1,0
05-1-000077,-7.40358,330.444,11.6866,0.0882,0,0
05-1-000079,-6.63507,350.193,12.3928,0.109809,0,0
05-1-000080,-6.55839,354.405,14.4235,0.261131,0,0
05-1-000081,-6.49825,357.592,12.2473,0.275203,0,0
05-1-000084,-8.46776,354.258,17.5123,0.277202,0,0
05-1-000085,-8.38047,352.943,15.9356,0.510402,0,0
05-1-000086,-8.12372,353.018,10.0819,0.256163,0,0
05-1-000087,-8.74149,352.317,14.9309,0.227987,1,0
05-1-000088,-8.73584,348.505,11.0923,0.0852046,1,0
05-1-000089,-8.87899,345.475,27.7104,0.62408,1,0
05-1-000093,-7.88413,317.002,11.2882,0.157545,1,0
05-1-000094,-7.69875,306.688,14.2282,0.181724,1,0
05-1-000095,-8.13889,299.656,10.281,0.29378,1,0
05-1-000096,-8.43712,298.365,15.3003,0.414872,0,0
05-1-000097,-8.63337,298.187,15.1456,0.217564,0,0
05-1-000101,-9.12662,297.367,14.0947,0.590856,0,0
05-1-000103,-8.50337,293.189,17.9174,0.600552,0,0
05-1-000104,-7.92035,292.959,13.0945,0.493508,0,0
05-1-000106,-7.73418,288.986,10.8037,0.302229,0,0
05-1-000107,-7.884,288.162,11.1359,0.120689,0,0
05-1-000108,-8.69294,285.997,25.2107,0.406078,0,0
05-1-000113,-9.76913,288.851,15.7628,0.324407,0,0
05-1-000118,-10.718,289.687,18.6204,0.581802,0,0
05-1-000121,-10.3623,296.008,19.7912,0.896865,0,0
05-1-000122,-11.116,296.229,15.2964,0.258762,0,0
05-1-000124,-9.52398,344.014,13.1501,0.128958,1,0
05-1-000126,-9.47807,352.746,29.2316,0.458783,0,0
05-1-000127,-10.278,352.424,25.8393,0.349483,1,0
05-1-000130,-9.79961,354.073,21.6143,0.248,0,0
05-1-000131,-10.3837,354.898,13.3458,0.409131,0,0
05-1-000132,-10.2703,355.442,28.6668,0.316086,0,0
05-1-000133,-12.5803,359.883,18.9674,0.372381,0,0
05-1-000134,-11.0704,354.326,12.1603,0.193322,0,0
05-1-000135,-11.8244,353.901,10.3178,0.517333,0,0
05-1-000136,-12.2291,352.255,12.9176,0.324701,0,0
05-1-000138,-12.2711,344.697,21.2795,0.464977,1,0
05-1-000140,-10.7674,315.531,17.7225,0.330892,1,0
05-1-000143,-11.969,294.659,10.4599,0.2461,0,0
05-1-000144,-10.9772,292.009,16.2808,0.251115,0,0
05-1-000145,-11.0818,291.765,13.8201,0.0683493,0,0
05-1-000146,-11.0658,289.539,13.2676,0.12625,0,0
05-1-000147,-11.5866,289.599,18.6561,0.642028,0,0
05-1-000149,-12.5947,292.534,24.2715,0.654587,0,0
05-1-000150,-13.9344,292.516,13.2493,0.138445,0,0
05-1-000152,-13.0382,291.341,21.8874,0.441998,0,0
05-1-000153,-13.1192,290.861,16.9781,0.371919,0,0
05-1-000159,-12.9147,294.479,24.5824,1.04888,0,0
05-1-000160,-13.2639,295.098,14.2274,0.429642,0,0
05-1-000161,-13.3697,294.844,13.3992,0.200141,0,0
05-1-000163,-12.4245,293.953,12.2323,0.363359,0,0
05-1-000164,-13.3745,295.607,10.3404,0.229134,0,0
05-1-000169,-13.4131,300.324,12.1153,0.24257,0,0
05-1-000170,-13.5514,299.852,12.6923,0.134805,0,0
05-1-000171,-12.8535,302.824,13.9045,0.387041,0,0
05-1-000174,-13.366,326.025,14.7906,0.388569,1,0
05-1-000175,-13.5055,346.071,21.5075,0.438488,1,0
05-1-000177,-13.2628,359.802,23.334,0.505954,0,0
05-1-000178,-15.0217,359.16,22.8399,0.779086,0,0
05-1-000180,-14.5855,344.696,14.6814,0.350294,1,0
05-1-000181,-14.3347,345.274,14.0201,0.536242,1,0
05-1-000182,-14.6127,336.433,14.9878,0.12033,0,0
05-1-000183,-15.1292,336.446,10.25,0.126943,1,0
05-1-000184,-14.1417,333.961,12.8468,0.125536,0,0
05-1-000185,-14.6686,319.358,25.3234,0.515363,1,0
05-1-000186,-14.8518,311.607,10.9416,0.125205,0,0
05-1-000189,-14.0774,287.26,17.1725,0.540496,0,0
05-1-000190,-14.9889,285.976,12.6114,0.122103,0,0
05-1-000192,-14.2557,285.791,10.8601,0.177059,0,0
05-1-000193,-14.4069,275.789,16.1905,0.31039,0,0
05-1-000194,-15.978,270.094,11.1994,0.118231,0,0
05-1-000195,-15.9384,289.72,11.9009,0.111873,0,0
05-1-000197,-15.8373,295.197,10.9345,0.212401,0,0
05-1-000198,-16.0062,297.16,24.9998,0.394475,0,0
05-1-000199,-15.9981,298.463,14.3748,0.165674,0,0
05-1-000201,-15.9683,300.729,14.2788,0.600567,0,0
05-1-000204,-15.7676,305.075,12.6302,0.235565,0,0
05-1-000205,-15.7759,307.703,13.783,0.254122,1,0
05-1-000209,-16.4553,334.348,28.8908,0.586276,1,0
05-1-000211,-15.4818,352.108,22.3046,0.402516,1,0
05-1-000213,-16.187,357.647,12.2181,0.103491,0,0
05-1-000215,-17.9541,354.012,25.7566,0.470376,0,0
05-1-000216,-18.1767,353.438,12.2564,0.200344,0,0
05-1-000218,-17.2967,328.291,12.4695,0.230763,1,0
05-1-000219,-17.3581,325.905,12.3152,0.123457,1,0
05-1-000220,-16.6894,311.436,11.0382,0.136324,1,0
05-1-000221,-17.2886,304.768,23.3203,0.834662,0,0
05-1-000222,-16.9977,302.512,11.2676,0.228164,0,0
05-1-000223,-17.5884,302.004,11.8827,0.270284,0,0
05-1-000224,-17.9531,302.078,10.8203,0.0848012,0,0
05-1-000225,-16.851,297.964,11.842,0.334396,0,0
05-1-000226,-17.4443,295.885,18.0161,0.769039,0,0
05-1-000227,-17.5325,294.668,14.7414,0.197497,0,0
05-1-000230,-17.1939,288.226,12.6071,0.174401,0,0
05-1-000231,-17.9659,286.67,16.813,0.372369,0,0
05-1-000232,-18.267,276.604,13.1788,0.194155,0,0
05-1-000233,-18.3344,273.782,13.5131,0.19679,0,0
05-1-000236,-18.863,296.777,11.379,0.21454,0,0
05-1-000238,-19.0719,297.266,12.6041,0.170469,0,0
05-1-000239,-18.2033,295.844,15.7768,0.512698,0,0
05-1-000240,-18.6225,295.812,14.0115,0.325176,0,0
05-1-000242,-19.4152,297.987,12.1202,0.127484,0,0
05-1-000243,-19.715,299.672,19.9903,0.692632,0,0
05-1-000244,-19.7151,306.455,17.0851,0.551499,0,0
05-1-000246,-19.1584,309.58,19.0951,0.729547,0,0
05-1-000247,-18.4642,310.016,14.2728,0.305465,0,0
05-1-000248,-19.232,312.931,15.1202,0.349427,0,0
05-1-000249,-19.7702,314.001,13.5704,0.221788,0,0
05-1-000250,-18.286,315.203,12.306,0.123421,0,0
05-1-000254,-19.126,332.25,16.8528,0.241611,1,0
05-1-000257,-18.4055,342.347,15.9654,0.201527,1,0
05-1-000261,-20.5234,332.752,16.4193,0.491158,1,0
05-1-000262,-21.102,330.292,21.8513,0.384513,1,0
05-1-000263,-20.7551,326.848,14.2554,0.244516,1,0
05-1-000264,-20.429,326.045,13.2987,0.381534,1,0
05-1-000266,-21.0658,308.319,13.9281,0.377109,0,0
05-1-000267,-20.5874,300.761,22.2495,0.4445,0,0
05-1-000268,-20.3953,299.052,27.1396,0.411629,0,0
05-1-000269,-20.2912,298.407,24.5805,0.422685,0,0
05-1-000271,-21.1622,298.501,12.0321,0.177698,0,0
05-1-000272,-21.1133,297.947,12.5355,0.104993,0,0
05-1-000273,-20.6206,297.633,12.546,0.247417,0,0
05-1-000275,-20.8416,292.546,10.1427,0.198173,0,0
05-1-000276,-20.9353,290.992,27.4664,0.659154,0,0
05-1-000277,-21.4015,291.669,14.3099,0.251522,0,0
05-1-000278,-20.5135,288.875,15.2807,0.317638,0,0
05-1-000279,-20.933,288.929,18.0088,0.46482,0,0
05-1-000283,-19.8828,270.103,12.7291,0.133169,0,0
05-1-000284,-22.4233,279.156,11.0599,0.210762,0,0
05-1-000287,-22.3687,296.81,20.2314,0.619053,0,0
05-1-000289,-22.5556,309.997,14.9974,0.366565,0,0
05-1-000291,-23.4566,312.559,15.5341,0.520706,0,0
05-1-000294,-21.9639,324.878,10.381,0.185505,1,0
05-1-000295,-21.6147,327.393,12.701,0.217465,1,0
05-1-000297,-22.0493,327.063,11.7078,0.37268,1,0
05-1-000298,-22.7006,327.139,22.6727,0.75883,1,0
05-1-000301,-22.6567,332.25,19.4816,0.21963,1,0
05-1-000303,-21.7997,334.318,12.0712,0.233205,1,0
05-1-000304,-22.2216,338.437,25.2581,0.444439,1,0
05-1-000305,-22.6179,343.564,16.9533,0.154005,1,0
05-1-000306,-21.9537,347.499,14.766,0.168715,1,0
05-1-000307,-22.3683,351.413,15.9077,0.191725,0,0
05-1-000309,-21.4684,354.645,11.2573,0.0763177,0,0
05-1-000310,-21.5889,355.079,19.8722,0.321814,0,0
05-1-000313,-21.433,357.506,23.9823,0.165058,0,0
05-1-000314,-21.6822,359.282,23.2298,0.248413,0,0
05-1-000315,-22.1057,358.609,18.6039,0.212606,0,0
05-1-000316,-22.6275,358.599,15.609,0.433806,0,0
05-1-000317,-22.8774,358.434,11.0997,0.234228,0,0
05-1-000318,-22.9864,359.965,15.2719,0.352336,0,0
05-1-000319,-23.9745,357.201,26.4319,0.683969,0,0
05-1-000321,-24.1132,352.601,21.3229,0.141104,1,0
05-1-000323,-22.8799,343.199,14.7972,0.196887,1,0
05-1-000324,-23.3941,341.117,26.7023,0.436361,1,0
05-1-000325,-23.4649,338.034,20.7479,0.45931,1,0
05-1-000326,-24.221,335.328,22.7832,0.552246,1,0
05-1-000327,-23.2812,331.55,15.9213,0.262604,0,0
05-1-000328,-23.6814,327.911,23.0103,0.566252,1,0
05-1-000329,-23.8273,314.244,12.8601,0.274987,1,0
05-1-000330,-24.287,312.249,10.8682,0.154617,0,0
05-1-000332,-24.015,307.187,10.6877,0.222529,0,0
05-1-000334,-24.794,306.552,14.514,0.23295,0,0
05-1-000335,-23.2689,304.807,10.1125,0.0889533,0,0
05-1-000339,-23.8668,299.041,22.7802,0.532156,0,0
05-1-000340,-23.0111,298.049,14.0514,0.274496,0,0
05-1-000341,-23.6389,298.157,23.7355,0.782891,0,0
05-1-000342,-22.6216,295.734,19.0914,0.376391,0,0
05-1-000343,-24.0672,292.722,26.8518,0.308572,0,0
05-1-000344,-23.2368,288.735,15.2475,0.379059,0,0
05-1-000345,-23.0752,287.364,14.32,0.335097,0,0
05-1-000349,-24.5505,296.182,18.2907,0.166984,0,0
05-1-000352,-25.4443,305.695,23.0985,0.858171,0,0
05-1-000355,-26.1444,314.168,20.2262,0.322091,1,0
05-1-000357,-25.5947,314.81,12.6584,0.251989,1,0
05-1-000359,-23.4822,329.335,15.5104,0.354548,1,0
05-1-000360,-24.1988,334.735,19.7977,0.455706,1,0
05-1-000361,-24.8716,352.795,17.8032,0.161858,1,0
05-1-000362,-25.5402,354.33,27.8973,0.755904,0,0
05-1-000363,-25.859,353.069,14.7175,0.336354,1,0
05-1-000364,-24.8545,355.524,15.023,0.271673,0,0
05-1-000365,-25.0582,354.961,16.8477,0.29273,0,0
05-1-000368,-24.2912,359.986,13.8374,0.225944,0,0
05-1-000369,-26.8809,357.305,21.1529,0.252018,0,0
05-1-000370,-26.9747,355.746,16.0941,0.275767,0,0
05-1-000372,-25.9916,331.334,10.9073,0.121394,0,0
05-1-000374,-25.9765,313.407,13.1711,0.203574,0,0
05-1-000375,-26.316,312.582,10.395,0.169731,0,0
05-1-000376,-27.0519,307.355,11.0099,0.256375,0,0
05-1-000377,-26.1388,305.846,17.2928,0.231616,0,0
05-1-000379,-25.7651,302.477,12.1489,0.151364,0,0
05-1-000380,-26.0505,301.91,14.2809,0.272123,0,0
05-1-000383,-25.9056,299.814,16.6779,0.236821,0,0
05-1-000386,-26.099,291.36,14.0738,0.349443,0,0
05-1-000387,-26.2975,278.544,10.481,0.234475,0,0
05-1-000391,-28.174,291.416,15.6965,0.300623,0,0
05-1-000392,-27.9277,297.43,27.5117,1.66003,0,0
05-1-000393,-27.0044,301.762,11.4276,0.339924,0,0
05-1-000394,-28.1433,302.913,10.6524,0.128347,0,0
05-1-000395,-28.5657,307.957,13.3887,0.209324,0,0
05-1-000396,-28.7231,309.78,14.0807,0.167271,0,0
05-1-000399,-27.8207,320.818,25.0225,0.262714,1,0
05-1-000405,-28.3387,337.248,15.6681,0.340442,0,0
05-1-000406,-27.1623,342.447,10.0477,0.0726338,1,0
05-1-000407,-27.4006,343.7,24.4971,0.396265,1,0
05-1-000408,-27.3622,345.903,12.8637,0.174557,1,0
05-1-000410,-27.7522,349.856,13.3976,0.2415,1,0
05-1-000411,-27.7354,355.361,18.6294,0.407682,0,0
05-1-000412,-27.5138,356.032,11.2967,0.55907,0,0
05-1-000413,-28.0451,355.746,10.9148,0.219813,0,0
05-1-000414,-27.9436,356.466,11.5696,0.283468,0,0
05-1-000415,-27.8459,358.003,11.1284,0.111145,0,0
05-1-000420,-29.4336,349.873,11.4014,0.366112,0,0
05-1-000422,-29.0938,349.027,12.1466,0.209206,0,0
05-1-000423,-29.8372,348.616,16.3305,0.773729,0,0
05-1-000424,-28.4791,347.502,11.4088,0.187098,0,0
05-1-000437,-29.8916,323.302,25.3531,0.517307,0,0
05-1-000439,-28.847,316.627,10.1244,0.105852,1,0
05-1-000440,-29.1707,316.01,10.0715,0.125716,0,0
05-1-000441,-29.4191,315.919,14.5452,0.33286,0,0
05-1-000442,-28.9511,314.996,14.5918,0.308082,0,0
05-1-000444,-29.3899,314.725,19.1743,0.234008,0,0
05-1-000445,-29.2383,311.366,13.8552,0.225086,0,0
05-1-000446,-29.3992,308.17,10.2768,0.187941,0,0
05-1-000447,-28.9382,307.956,10.9641,0.30164,0,0
05-1-000448,-28.8143,307.209,13.9747,0.195179,0,0
05-1-000453,-28.53,297.098,16.4207,0.305809,0,0
05-1-000456,-29.8799,294.915,22.2784,0.47941,0,0
05-1-000457,-29.4815,293.702,10.5483,0.0701972,0,0
05-1-000458,-29.3922,291.201,16.7465,0.25054,0,0
05-1-000460,-29.4765,279.656,12.5401,0.17107,0,0
05-1-000462,-29.9997,279.479,10.0069,0.168707,0,0
05-1-000463,-30.7059,289.557,29.82,0.347731,0,0
05-1-000466,-30.4323,298.427,10.2166,0.109765,0,0
05-1-000469,-30.6987,301.675,25.3325,0.490373,0,0
05-1-000470,-30.5647,304.045,10.6611,0.255837,0,0
05-1-000471,-31.0142,303.352,15.571,0.232233,0,0
05-1-000474,-30.5411,307.789,11.0769,0.145099,0,0
05-1-000477,-29.9496,311.756,11.4927,0.282779,0,0
05-1-000480,-30.4955,314.442,10.4574,0.651169,0,0
05-1-000482,-29.8152,316.832,10.5161,0.357126,1,0
05-1-000488,-31.173,324.552,11.0163,0.123584,0,0
05-1-000489,-30.1272,328.296,15.1729,0.314573,0,0
05-1-000491,-31.1284,334.931,13.8362,0.298859,0,0
05-1-000493,-31.1334,340.77,16.2926,0.211427,0,0
05-1-000494,-30.4349,340.718,11.8967,0.236892,0,0
05-1-000495,-30.1279,342.93,14.3318,0.14498,0,0
05-1-000496,-30.6417,344.233,14.6924,0.208834,0,0
05-1-000499,-31.1985,348.37,14.4749,0.219635,0,0
05-1-000500,-30.9008,349.089,14.6602,0.505772,0,0
05-1-000501,-30.4551,349.148,11.536,0.324192,0,0
05-1-000502,-30.0115,354.2,21.1842,0.538534,0,0
05-1-000512,-31.013,358.943,19.1022,0.329155,0,0
05-1-000513,-31.2249,359.156,12.5643,0.314383,0,0
05-1-000519,-31.0824,351.327,12.9814,0.332319,0,0
05-1-000521,-32.1159,349.592,15.3296,0.554858,0,0
05-1-000522,-32.1759,348.924,14.8904,0.36846,0,0
05-1-000523,-31.2544,349.117,13.0001,0.340593,0,0
05-1-000526,-32.2462,345.069,12.3933,0.529683,0,0
05-1-000529,-33.5799,338.12,10.7266,0.146124,0,0
05-1-000530,-32.0505,338.64,13.9583,0.542983,0,0
05-1-000532,-31.8082,322.393,13.2511,0.341653,1,0
05-1-000533,-32.1949,322.355,10.1974,0.223026,1,0
05-1-000536,-31.5148,318.77,16.6553,0.356763,0,0
05-1-000538,-32.4286,317.441,14.1446,0.25299,0,0
05-1-000541,-31.567,312.214,18.4432,0.234047,0,0
05-1-000542,-31.7877,312.107,10.8132,0.295603,0,0
05-1-000544,-32.2628,311.469,19.9273,0.553248,0,0
05-1-000546,-31.5209,309.449,20.3338,0.303565,0,0
05-1-000548,-32.4248,302.076,26.376,0.92113,0,0
05-1-000549,-31.5982,300.062,20.5316,0.587412,0,0
05-1-000551,-31.4238,298.422,15.1996,0.145359,0,0
05-1-000553,-32.1044,294.666,17.7122,0.416371,0,0
05-1-000554,-32.7151,294.834,13.9752,0.242788,0,0
05-1-000555,-32.5631,295.284,12.0572,0.125035,0,0
05-1-000556,-32.4042,290.992,15.8875,0.577824,0,0
05-1-000561,-32.8254,272.686,10.8548,0.17872,0,0
05-1-000562,-33.5924,272.509,11.531,0.47703,0,0
05-1-000563,-33.9623,279.755,12.2157,0.191083,0,0
05-1-000564,-32.9689,297.291,11.8373,0.215936,0,0
05-1-000567,-33.309,300.82,12.6916,0.27613,0,0
05-1-000568,-33.6224,301.062,23.613,0.624419,0,0
05-1-000573,-33.2352,302.895,29.8824,0.794448,1,0
05-1-000574,-33.1013,304.603,12.107,0.148245,0,0
05-1-000577,-33.6861,310.574,10.4102,0.135347,0,0
05-1-000583,-32.7992,316.877,12.0609,0.278749,0,0
05-1-000584,-34.1212,318.041,20.3776,0.931508,0,0
05-1-000586,-33.1944,318.926,17.5705,0.595475,0,0
05-1-000587,-33.1484,320.04,18.5684,0.224092,0,0
05-1-000589,-33.0885,321.923,11.1664,0.303954,0,0
05-1-000591,-33.2975,326.323,14.3169,0.874501,0,0
05-1-000593,-32.9641,328.135,23.1839,0.736118,0,0
05-1-000594,-33.1005,331.399,12.7311,0.232935,0,0
05-1-000598,-33.4995,335.657,29.6256,0.947693,1,0
05-1-000599,-33.2047,340.63,14.2375,0.458356,0,0
05-1-000601,-32.8599,342.086,14.624,0.203304,0,0
05-1-000602,-32.5846,345.089,10.6247,0.408762,0,0
05-1-000605,-33.1028,347.3,12.0766,0.107647,0,0
05-1-000607,-32.4591,349.589,10.9152,0.177433,0,0
05-1-000614,-33.9317,349.854,14.5568,0.352157,0,0
05-1-000618,-33.6282,349.564,10.006,0.200419,0,0
05-1-000619,-34.0008,348.92,17.3319,0.294166,0,0
05-1-000622,-33.9245,351.554,21.0305,0.656166,0,0
05-1-000624,-33.3535,358.733,11.96,0.498103,0,0
05-1-000626,-34.1339,355.237,10.9917,0.270316,0,0
05-1-000627,-34.1173,353.507,14.4682,0.502947,0,0
05-1-000629,-34.7147,350.613,27.8257,0.412672,0,0
05-1-000630,-34.639,349.613,10.7045,0.463775,0,0
05-1-000632,-35.1559,348.537,12.3849,0.114097,0,0
05-1-000633,-35.3989,347.77,20.12,0.761157,0,0
05-1-000634,-34.9119,345.488,24.6318,0.287181,0,0
05-1-000636,-34.6354,341.379,10.6153,0.207567,0,0
05-1-000637,-34.8104,338.499,19.3975,0.321394,0,0
05-1-000638,-35.5026,336.428,22.2406,0.453847,0,0
05-1-000639,-35.7151,336.84,12.492,0.312748,0,0
05-1-000640,-34.8861,334.698,10.9288,0.19709,0,0
05-1-000641,-34.7057,334.319,13.2892,0.278769,0,0
05-1-000642,-35.0956,333.45,12.6468,0.151123,0,0
05-1-000643,-35.3865,334.372,10.2261,0.424481,0,0
05-1-000645,-35.5573,333.685,10.0078,0.66589,0,0
05-1-000647,-35.4024,330.198,21.6306,0.416712,0,0
05-1-000649,-34.0473,326.947,12.9319,0.664934,0,0
05-1-000650,-34.0285,326.453,13.2782,0.067325,0,0
05-1-000651,-34.3965,325.989,11.3744,0.185284,0,0
05-1-000653,-34.3603,323.693,20.1441,0.288039,0,0
05-1-000654,-34.6252,322.905,13.247,0.239087,0,0
05-1-000655,-34.751,321.151,23.2751,0.440443,1,0
05-1-000656,-34.1705,318.758,21.8124,0.333069,0,0
05-1-000660,-35.1117,304.665,12.9586,0.164526,0,0
05-1-000662,-34.4333,299.784,17.1685,0.675369,0,0
05-1-000663,-34.5104,292.456,12.5114,0.293673,0,0
05-1-000665,-34.9464,287.46,11.6283,0.125403,0,0
05-1-000666,-35.014,286.794,12.7993,0.290185,0,0
05-1-000667,-35.1831,275.6,25.89,0.802411,0,0
05-1-000668,-34.6929,274.745,16.991,0.428808,0,0
05-1-000670,-35.5855,279.362,11.6627,0.102746,0,0
05-1-000672,-35.7827,289.789,22.1422,0.47139,0,0
05-1-000674,-35.7017,298.825,10.5589,0.128598,0,0
05-1-000675,-36.5403,300.279,11.3507,0.125899,0,0
05-1-000677,-36.7196,299.137,12.9028,0.315863,0,0
05-1-000678,-35.6442,299.953,20.3519,0.431371,0,0
05-1-000682,-35.9081,302.924,10.8075,0.178019,0,0
05-1-000686,-36.4446,303.567,16.4451,0.520447,0,0
05-1-000687,-35.5019,305.289,27.881,1.28491,0,0
05-1-000689,-35.5846,309.821,14.9853,0.203115,0,0
05-1-000690,-36.5786,310.089,21.724,0.367309,0,0
05-1-000692,-35.5064,313.669,10.6009,0.209457,0,0
05-1-000695,-35.7461,319.919,16.9176,0.44308,0,0
05-1-000698,-36.0638,319.768,23.0492,0.262398,0,0
05-1-000699,-35.4775,320.944,15.2599,0.552543,0,0
05-1-000700,-36.5434,321.895,25.5884,0.660846,0,0
05-1-000701,-35.7413,324.939,11.0659,0.190021,1,0
05-1-000702,-35.6993,327.538,10.5664,0.109192,0,0
05-1-000703,-35.3513,328.326,10.9048,0.108666,0,0
05-1-000705,-35.5088,335.318,11.5041,0.176322,0,0
05-1-000707,-36.4485,333.682,20.9065,0.267567,0,0
05-1-000708,-36.2266,334.628,14.2815,0.381185,0,0
05-1-000711,-35.3956,335.795,10.5169,0.440386,0,0
05-1-000712,-36.1947,336.538,10.948,0.269241,0,0
05-1-000713,-36.5751,335.515,25.3767,0.792661,0,0
05-1-000719,-35.6965,342.761,11.0597,0.200913,0,0
05-1-000722,-35.7587,344.585,16.021,0.379496,0,0
05-1-000728,-35.9606,353.532,10.1887,0.238869,0,0
05-1-000732,-36.798,353.542,10.1892,0.304399,0,0
05-1-000734,-35.346,357.48,10.6721,0.321303,0,0
05-1-000735,-36.1653,359.261,17.8614,0.440627,0,0
05-1-000737,-37.2322,359.601,12.4669,0.419971,0,0
05-1-000739,-37.279,356.584,22.1213,0.536707,0,0
05-1-000740,-37.9641,355.897,14.5176,0.135011,0,0
05-1-000744,-36.9592,351.514,11.4421,0.273828,0,0
05-1-000749,-37.7371,349.779,26.3815,0.294651,0,0
05-1-000750,-36.5585,350.01,17.3372,0.539598,0,0
05-1-000751,-36.8064,349.313,10.9921,0.446432,0,0
05-1-000752,-37.3836,349.455,13.322,0.479244,0,0
05-1-000753,-37.9935,348.997,15.12,0.225582,0,0
05-1-000754,-38.0457,349.318,20.3413,0.948427,0,0
05-1-000758,-36.9315,340.776,14.1261,0.304365,0,0
05-1-000759,-37.5349,340.682,12.0802,0.458569,0,0
05-1-000760,-37.8832,340.421,17.3222,0.177648,0,0
05-1-000761,-37.424,337.954,22.3169,0.49259,0,0
